run,il_db,bw3_hz,bw6_hz,bw60_hz,shape_60_6,fc_err_hz,ripple_db,ripple_nom_db,ripple_pv_db,att_p1k,att_m1k,att_p2k,att_m2k,att_p5k,att_m5k
91,8.625192090677151,484.68826550617814,634.3797412216663,3622.2733303960413,5.709944840641339,25.204958068206906,2.997184668586229,2.5934419415117684,0.0,42.463403264816655,37.27768245784439,67.96144920436016,59.94647667413727,105.92117301303792,87.58919284339584
92,8.21201271812782,457.7372191157192,602.1364168208092,3506.557121988386,5.823526071554493,17.802682112902403,2.977522614388123,2.7918678800468673,0.0,43.22999214222353,38.73360631327044,68.66987700663401,61.31748408166941,106.2933620400842,89.0626856671192
93,10.616515161330014,476.9285249821842,624.664279833436,3781.792171597481,6.054119458544803,29.655978113412857,2.9638122033972785,2.3419916296801926,0.0,40.45573716619569,36.7978382353848,66.26409997128194,58.73339394289029,104.97977686459211,85.74012788261543
94,5.873692630086065,512.0268629100174,626.880153702572,3320.8954438343644,5.2974965377672305,-35.39379747211933,2.990272558741525,1.6917875926980415,0.0,44.011246966401146,41.229311625196,69.94574059520411,63.68109978847776,107.70497132414903,91.26490909150688
95,8.823540761431872,469.01474369317293,613.4443794097751,3514.885632770136,5.72975440112758,-63.12075840681791,2.989748044455304,2.7826850052419854,0.0,42.026832177380925,39.60331584952971,68.17781061516467,61.63907388974119,106.65162153518584,88.79448190746356
96,9.622925190868143,489.32410870678723,635.4442212432623,3736.861001556739,5.88070656185287,-11.261770134791732,2.951139123024543,2.152761384976076,0.0,40.24218232570509,37.475798327790756,66.09063070532338,59.51658581742004,104.27455993314885,86.76752804691725
97,12.450220105591141,519.6944270525128,667.6325252559036,3913.1613455656916,5.861250309915288,-30.02693521603942,2.9804975102386617,1.8144407042559045,0.0,38.97383240949086,35.820469491305886,65.15289748477193,57.61927349941856,104.4957138108783,84.31908132694576
98,10.217697274299262,483.5806267950684,635.1434851698577,3781.9025421049446,5.954406571758415,-2.388507692143321,2.985123090582258,2.3668350157526756,0.0,40.51350003886979,36.51203066688341,66.26400392186004,58.702542691292926,104.69897822592799,85.94382519877789
99,8.479821350402302,480.0269759558141,623.0715729873627,3540.532743481919,5.682385294046674,-22.50868919119239,2.997302808558823,2.471330218109806,0.0,41.77880210295128,39.28607516185865,67.52073868319468,61.6117788256574,104.92415437700652,89.31280560126861
100,6.617619776371414,500.0885936524719,618.7749264072627,3383.0680721681565,5.467364509759568,20.34878731891513,2.9832324582433065,1.8765320727125898,0.0,43.6484760613627,40.57806839272268,69.55867855854773,62.85644178574998,107.66840529527073,90.23856131217416
101,10.506059478788272,501.9460539035499,659.6656599231064,3885.9829153027385,5.890837057905524,23.771516462787986,2.9825613716052324,2.1402377595547843,0.0,38.83067320562355,36.002994133030754,64.45311591411341,58.339997549749,101.84845958475962,86.06509563105877
102,9.411287955339185,465.9043306764215,607.0482419915497,3654.5160914640874,6.020141133223081,1.2333972472697496,2.9925786245804975,2.591775327470595,0.0,40.971771210961435,38.56305227450212,67.15989978868583,60.135127834856995,106.4612417155559,86.75130114113777
103,9.658347205900068,450.3116407301277,588.2761987857521,3589.5462064780295,6.101804244140988,-62.98076030984521,2.963776415842604,2.7656864536136503,0.0,41.778015864509726,38.91453004312107,67.58277514159798,60.79643647935254,105.98996175773526,87.88113143226455
104,7.559205579397801,457.7401344422251,580.4975146427751,3373.862694207579,5.812019188891407,-77.60170168615878,2.994482775581968,2.51240888163332,0.0,43.7016867844888,40.94445577340324,69.33407573577335,63.11728401871943,106.9483648936818,90.65416209719025
105,6.116428905614322,471.2065844666213,584.9407085385174,3217.5489653088152,5.500641207461705,2.2143374271690845,2.9401269910628063,2.429670691743132,0.0,45.18713366477803,42.639915802027566,71.85675620588067,64.27718830649246,111.99819406036977,90.60089141572749
106,7.435791422852561,516.754724426195,631.9000048488379,3450.7162836994976,5.4608581377127425,-12.908555483445525,2.9491290252022884,1.7711778905627513,0.0,43.876290381068436,39.25865096368785,69.5108973482845,61.70084390828709,107.75695562376671,89.09461337014066
107,9.44751045445003,471.33904651738703,614.3832282181829,3657.2106140740216,5.9526537283261485,-23.35314493626356,2.98992432706296,2.4526533579868524,0.0,40.89286959249852,38.37815920242763,66.92557802225738,60.21433677567317,105.59224565373906,87.17225195008545
108,6.361339635349274,444.02243004739285,583.3046265505254,3235.8170452769846,5.547387930749938,-12.76542822830379,2.9799945422272502,2.832034085289423,0.0,45.341918492102444,41.76278040589752,71.56795313030919,64.11441963002258,110.45976057597855,91.24907337542625
109,8.20688454013102,480.84804654866457,613.1269470080733,3484.8560815937817,5.6837431442201725,-30.40097341313958,2.9862740705958952,2.2993003673832355,0.0,42.57065111734452,39.62796991813226,68.32163173743491,61.974633134466224,105.978133254522,89.5707507505452
110,7.926505207594159,455.5548706483096,592.1693926136941,3505.593818804249,5.919917277945414,-75.5733111128211,2.9756948166953183,3.0322578620938536,0.0,41.196428291831076,40.70387942038929,67.53366555736116,62.25763050323708,106.04694662152752,89.15808990149421
111,6.510211313202675,461.9862601738423,581.0262417271733,3269.255372395739,5.626691425635902,-16.002901596948504,2.985166865256349,2.606276816366491,0.0,44.513552249753126,42.19894180885069,70.98446204974309,63.92311042478921,110.48573611117261,90.5098329664497
